Pressure,Temperature,x_He
524.7494989979959,1971.998233755647,0.05
524.7494989979959,1971.998233755647,0.05
526.4394172961306,1977.955911823647,0.05
526.4529058116232,1978.0034645562312,0.05
526.4529058116232,1978.0034645562312,0.05
528.1563126252505,1984.008695356816,0.05
528.1563126252505,1984.008695356816,0.05
529.8597194388777,1990.0139261573997,0.05
529.8597194388777,1990.0139261573997,0.05
530.9869739478956,1993.9879759519035,0.05
531.5631262525051,1996.1327576853937,0.05
531.5631262525051,1996.1327576853937,0.05
533.2665330661323,2002.4738515061447,0.05
533.2665330661323,2002.4738515061447,0.05
534.9699398797595,2002.4738515061447,0.05
534.9699398797595,2008.814945326896,0.05
535.2936642515799,2010.0200400801602,0.05
536.6733466933867,2015.334372448601,0.05
536.6733466933867,2015.334372448601,0.05
538.0961923847693,2015.334372448601,0.05
538.376753507014,2021.8956431381282,0.05
538.376753507014,2021.8956431381282,0.05
539.4558347464158,2026.0521042084167,0.05
540.0801603206412,2028.4569138276552,0.05
540.0801603206412,2028.4569138276552,0.05
541.7835671342685,2035.0181845171828,0.05
541.7835671342685,2035.0181845171828,0.05
543.4869739478958,2035.0181845171828,0.05
543.4869739478958,2041.5794552067098,0.05
543.6180052412517,2042.0841683366732,0.05
545.1903807615231,2042.0841683366732,0.05
545.1903807615231,2048.140725896237,0.05
546.1656646626583,2048.140725896237,0.05
546.8937875751503,2048.140725896237,0.05
546.8937875751503,2054.7019965857644,0.05
547.7801757360874,2058.1162324649295,0.05
548.5971943887776,2058.1162324649295,0.05
548.5971943887776,2061.2632672752916,0.05
550.3006012024048,2061.2632672752916,0.05
550.3006012024048,2067.824537964819,0.05
551.9423462309234,2074.1482965931864,0.05
552.004008016032,2074.1482965931864,0.05
552.004008016032,2074.3858086543455,0.05
553.7074148296592,2080.9470793438727,0.05
553.7074148296592,2080.9470793438727,0.05
554.2351369405476,2080.9470793438727,0.05
555.4108216432866,2087.5083500334003,0.05
555.4108216432866,2087.5083500334003,0.05
556.1045167257591,2090.1803607214424,0.05
557.1142284569138,2094.0696207229275,0.05
557.1142284569138,2094.0696207229275,0.05
558.8176352705411,2094.0696207229275,0.05
558.8176352705411,2100.6308914124547,0.05
560.2666872205949,2106.2124248496993,0.05
560.5210420841684,2106.2124248496993,0.05
560.5210420841684,2107.1921621019824,0.05
562.2244488977956,2113.753432791509,0.05
562.2244488977956,2113.753432791509,0.05
562.3046092184367,2113.753432791509,0.05
563.9278557114228,2120.3147034810363,0.05
563.9278557114228,2120.3147034810363,0.05
564.4288577154308,2122.244488977956,0.05
565.63126252505,2126.8759741705635,0.05
565.63126252505,2126.8759741705635,0.05
567.3346693386773,2126.8759741705635,0.05
567.3346693386773,2133.4372448600902,0.05
568.5910282102666,2138.2765531062123,0.05
